0.515,0.515
0.515,0.515
0.515,0.515
0.517,0.517
0.517,0.517
0.517,0.517
0.51,0.51
0.51,0.51
0.51,0.51
0.51,0.51
0.516,0.516
0.516,0.516
0.516,0.516
0.515,0.515
0.515,0.515
0.515,0.515
0.513,0.513
0.513,0.513
0.51x,0.513
0.51,0.51
0.51,0.51
0.51,0.51
0.50,0.5
0.50,0.5
0.50,0.5
0.50,0.5
0.50,0.5
0.50,0.5
0.50,0.5
0.50,0.5
0.50,0.5
0.50,0.5
0.50,0.5
0.507,0.507
0.507,0.507
0.507,0.507
0.507,0.507
0.507,0.507
0.507,0.507
0.507,0.507
0.507,0.507
0.507,0.507
0.507,0.507
0.507,0.507
0.507,0.507
0.507,0.507
0.507,0.507
0.507,0.507
0.507,0.507
0.507,0.507
0.507,0.507
0.507,0.507
0.505,0.505
0.505,0.505
0.505,0.505
0.506,0.506
0.506,0.506
0.506,0.506
0.506,0.506
0.506,0.506
0.506,0.506
0.50,0.5
0.50,0.5
0.50,0.5
0.50,0.5
0.50,0.5
0.50,0.5
0.50,0.5
0.505,0.505
0.505,0.505
0.505,0.505
0.505,0.505
0.505,0.505
0.505,0.505
0.505,0.505
0.505,0.505
0.505,0.505
0.505,0.505
0.505,0.505
0.505,0.505
0.505,0.505
0.505,0.505
0.505,0.505
0.505,0.505
0.505,0.505
0.505,0.505
0.505,0.505
0.505,0.505
0.505,0.505
0.505,0.505
0.505,0.505
0.505,0.505
0.505,0.505
0.505,0.505
0.51,0.51
0.51,0.51
0.51,0.51
0.51,0.51
0.51,0.51
0.51,0.51
0.50,0.5
0.505,0.505
0.505,0.505
0.505,0.505
0.51,0.51
0.51,0.51
0.51,0.51
0.51,0.51
0.51,0.51
0.51,0.51
0.50,0.5
0.505,0.505
0.505,0.505
0.505,0.505
0.505,0.505
0.505,0.505
0.505,0.505
0.505,0.505
0.505,0.505
0.505,0.505
0.505,0.505
0.505,0.505
0.505,0.505
0.505,0.505
0.505,0.505
0.505,0.505
0.505,0.505
0.505,0.505
0.505,0.505
0.505,0.505
0.50,0.5
0.50,0.5
0.50,0.5
0.50,0.5
0.50,0.5
0.50,0.5
0.50,0.5
0.50,0.5
0.50,0.5
0.50,0.5
0.50,0.5
0.50,0.5
0.50,0.5
0.50,0.5
0.50,0.5
0.50,0.5
0.50,0.5
0.507,0.507
0.507,0.507
0.507,0.507
0.507,0.507
0.507,0.507
0.50,0.5
0.506,0.506
0.506,0.506
0.506,0.506
0.506,0.506
0.506,0.506
0.506,0.506
0.50,0.5
0.507,0.507
0.507,0.507
0.50,0.5
0.50,0.5
0.50,0.5
0.50,0.5
0.50,0.5
x50,0.5
0.50,0.5
0.51,0.51
0.51,0.51
0.51,0.51
0.513,0.513
0.513,0.513
0.513,0.513
0.51x,0.513
0.515,0.515
0.515,0.515
0.516,0.516
0.516,0.516
0.516,0.516
0.516,0.516
0.516,0.516
0.516,0.516
0.516,0.516
0.517,0.517
0.517,0.517
0.517,0.517
0.517,0.517
0.517,0.517
0.517,0.517
0.515,0.515
0.515,0.515
0.515,0.515
0.515,0.515
0.515,0.515
0.515,0.515
0.515,0.515
0.516,0.516
0.516,0.516
0.516,0.516
0.51,0.51
0.51,0.51
0.51,0.51
0.51,0.51
0.515,0.515
0.515,0.515
0.515,0.515
0.52,0.52
0.52,0.52
0.52,0.52
0.52,0.52
0.52,0.52
0.522,0.522
0.52,0.52
0.52x,0.52
0.52x,0.52
0.52,0.52
0.52,0.52
0.522,0.522
0.522,0.522
0.52x,0.522
0.52x,0.522
0.523,0.523
0.523,0.523
0.523,0.523
0.523,0.523
0.523,0.523
0.52x,0.523
0.52x,0.523
0.52,0.52
0.52,0.52
0.52,0.52
0.52,0.52
0.52,0.52
0.52,0.52
0.52,0.52
0.523,0.523
0.523,0.523
0.523,0.523
0.523,0.523
0.523,0.523
0.523,0.523
0.523,0.523
0.523,0.523
0.523,0.523
0.523,0.523
0.52,0.52
0.52,0.52
0.52,0.52
0.515,0.515
0.515,0.515
0.515,0.515
0.515,0.515
0.515,0.515
0.515,0.515
0.515,0.515
0.515,0.515
0.515,0.515
0.515,0.515
0.515,0.515
0.515,0.515
0.515,0.515
0.51,0.51
0.51,0.51
0.51,0.51
0.51,0.51
0.517,0.517
0.517,0.517
0.51,0.51
0.516,0.516
0.516,0.516
0.516,0.516
0.514,0.514
0.514,0.514
0.514,0.514
0.51x,0.514
0.513,0.513
0.513,0.513
0.51,0.51
0.51,0.51
0.51,0.51
0.512,0.512
0.51,0.51
0.51,0.51
0.51x,0.51
0.513,0.513
0.513,0.513
0.513,0.513
0.51,0.51
0.51,0.51
0.51,0.51
0.505,0.505
0.505,0.505
0.505,0.505
0.50,0.5
0.50,0.5
0.50,0.5
0.50,0.5
0.50,0.5
0.50,0.5
0.50,0.5
0.505,0.505
0.505,0.505
0.505,0.505
0.505,0.505
0.505,0.505
0.505,0.505
x50x,0.505
0.513,0.513
0.513,0.513
0.51,0.51
0.51,0.51
0.51,0.51
0.51,0.51
0.51,0.51
0.51,0.51
0.51,0.51
x513,0.51
0.513,0.513
0.513,0.513
0.51,0.51
0.51,0.51
0.51,0.51
0.51,0.51
0.51,0.51
0.51,0.51
0.51,0.51
0.51,0.51
0.51,0.51
0.51,0.51
0.51,0.51
0.513,0.513
0.513,0.513
0.513,0.513
0.513,0.513
0.513,0.513
0.513,0.513
0.51x,0.513
0.513,0.513
0.51x,0.513
0.51x,0.513
0.51x,0.513
0.51x,0.513
0.515,0.515
0.514,0.514
0.514,0.514
0.515,0.515
0.513,0.513
0.513,0.513
0.51x,0.513
0.51x,0.513
0.513,0.513
0.513,0.513
0.51x,0.513
0.51x,0.513
0.513,0.513
0.51x,0.513
0.513,0.513
0.513,0.513
0.513,0.513
0.513,0.513
0.513,0.513
0.513,0.513
0.51x,0.513
0.513,0.513
0.513,0.513
0.51x,0.513
0.51x,0.513
0.51x,0.513
0.51x,0.513
0.51x,0.513
0.513,0.513
0.513,0.513
0.51x,0.513
0.513,0.513
0.513,0.513
0.513,0.513
0.51x,0.513
0.513,0.513
0.513,0.513
0.51x,0.513
0.51x,0.513
0.513,0.513
0.51x,0.513
0.51x,0.513
0.513,0.513
0.51x,0.513
0.51x,0.513
0.51x,0.513
0.51x,0.513
0.51x,0.513
0.513,0.513
0.512,0.512
0.51,0.51
0.51,0.51
0.51x,0.51
0.513,0.513
0.51x,0.513
0.513,0.513
0.51x,0.513
0.513,0.513
0.51x,0.513
0.514,0.514
0.514,0.514
0.514,0.514
0.514,0.514
0.514,0.514
0.514,0.514
0.515,0.515
0.515,0.515
0.515,0.515
0.516,0.516
0.516,0.516
0.516,0.516
0.516,0.516
0.517,0.517
0.517,0.517
0.517,0.517
0.517,0.517
0.517,0.517
0.517,0.517
0.51,0.51
0.516,0.516
0.516,0.516
0.51,0.51
0.514,0.514
0.514,0.514
0.514,0.514
0.513,0.513
0.513,0.513
0.513,0.513
0.50,0.5
0.50,0.5
0.50,0.5
0.50,0.5
