555,55.5
13.97,13.97
13.97,13.97
13.97,13.97
13.97,13.97
14.14,14.14
14.14,14.14
14.14,14.14
14.30,14.3
14.3x,14.3
14.3x,14.3
18.30,18.3
1627,16.27
1627,16.27
1627,16.27
1634,16.34
1634,16.34
1639,163.9
1635,163.5
1635,16.35
1635,16.35
1639,16.39
1611,16.11
1611,16.11
18.89,18.89
13.69,13.69
13.69,13.69
13.6x,13.69
13.62,13.62
13.62,13.62
13.62,13.62
13.57,13.57
13.57,13.57
13.57,13.57
13.50,13.5
13.50,13.5
13.50,13.5
13.90,13.9
13.37,13.37
13.37,13.37
13.37,13.37
13.37,13.37
13.37,13.37
13.37,13.37
13.40,13.4
13.40,13.4
13.40,13.4
13.90,13.9
13.55,13.55
13.55,13.55
13.8x,13.55
13.82,13.82
13.82,13.82
19.8x,13.82
1525,15.25
1525,15.25
1525,15.25
1525,15.25
1525,152.5
1525,152.5
1530,153.0
1532,153.2
1532,153.2
153x,153.2
1536,153.6
1536,153.6
1536,153.6
1523,152.3
1523,152.3
1523,152.3
1522,152.2
1522,152.2
1522,152.2
1523,152.3
1523,152.3
1523,152.3
153x,152.3
1516,151.6
1516,151.6
1516,151.6
1527,152.7
1527,152.7
1527,152.7
1580,158.0
1540,154.0
1540,154.0
1530,153.0
1530,153.0
1530,153.0
153x,153.0
1535,153.5
1535,153.5
1535,153.5
1539,153.9
1539,153.9
1539,153.9
1530,153.0
1530,153.0
1530,153.0
1534,153.4
1534,153.4
1534,153.4
1534,153.4
1543,154.3
1543,154.3
1550,155.0
1550,155.0
1550,155.0
1550,155.0
15x0,155.0
1549,154.9
1549,154.9
1543,154.3
1543,154.3
1543,154.3
1543,154.3
1531,153.1
1531,153.1
1531,153.1
1520,152.0
1520,15.2
1520,15.2
1500,15.0
1500,15.0
1500,15.0
14.99,14.99
14.99,14.99
14.99,14.99
14.99,14.99
1502,15.02
1502,15.02
1502,15.02
1513,15.13
1513,15.13
1513,151.3
1522,152.2
1522,152.2
1522,152.2
1522,152.2
1529,152.9
1529,152.9
152x,152.9
1530,153.0
1530,153.0
1538,153.8
1530,153.0
1530,153.0
1530,153.0
1536,153.6
1536,153.6
1536,153.6
153x,153.6
1522,152.2
1522,152.2
1520,152.0
1520,152.0
1520,152.0
1520,152.0
1514,151.4
1514,15.14
1514,15.14
1507,15.07
1507,15.07
1507,15.07
19.09,19.09
14.99,14.99
14.99,14.99
14.9x,14.99
14.96,14.96
14.96,14.96
14.xx,14.96
14.83,14.83
14.83,14.83
14.83,14.83
14.74,14.74
14.74,14.74
14.74,14.74
14.09,14.09
14.65,14.65
14.65,14.65
14.60,14.6
14.60,14.6
14.60,14.6
14.60,14.6
14.69,14.69
14.69,14.69
14.69,14.69
14.80,14.8
14.80,14.8
14.80,14.8
14.00,14.0
14.70,14.7
14.70,14.7
14.90,14.9
14.90,14.9
14.90,14.9
14.90,14.9
14.96,14.96
14.96,14.96
14.96,14.96
14.97,14.97
14.97,14.97
14.97,14.97
19.07,19.07
1501,15.01
1501,15.01
1501,15.01
1521,15.21
1521,15.21
1521,152.1
1520,152.0
152x,152.0
1520,152.0
1542,154.2
1542,154.2
1542,154.2
1543,154.3
1547,154.7
1547,154.7
1547,154.7
