3.0,0.3
3.0,0.3
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
3.0,0.3
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
0.59,0.59
0.99x,0.59
0.59,0.59
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
0.595,0.595
0.595,0.595
0.995,0.995
0.595,0.595
0.595,0.595
x595,0.595
0.59,0.59
0.595,0.595
0.595,0.595
0.595,0.595
0.595,0.595
0.595,0.595
0.x95,0.595
0.595,0.595
0.595,0.595
x595,0.595
0.595,0.595
0.595,0.595
0.595,0.595
x595,0.595
0.595,0.595
0.595,0.595
0.595,0.595
0.595,0.595
0.595,0.595
0.595,0.595
0.595,0.595
0.595,0.595
0.595,0.595
x595,0.595
0.595,0.595
0.595,0.595
0.595,0.595
0595,0.595
0.595,0.595
0.595,0.595
0.595,0.595
0.595,0.595
0.x95,0.595
0.595,0.595
0.595,0.595
0.595,0.595
0.x95,0.595
x595,0.595
0.595,0.595
0.595,0.595
0.595,0.595
x595,0.595
0.x9x,0.595
0.595,0.595
0.595,0.595
0995,0.995
0.595,0.595
0.x95,0.595
0.595,0.595
0.x95,0.595
0.595,0.595
x595,0.595
0.595,0.595
0.x95,0.595
0.595,0.595
x59,0.595
0.59,0.59
0.59,0.59
0.59,0.59
099,0.99
0.59,0.59
0.59,0.59
0.59,0.59
0.59,0.59
0.59,0.59
x595,0.59
0.595,0.595
0.595,0.595
0.595,0.595
x595,0.595
0.x9,0.595
0.595,0.595
0.595,0.595
0995,0.995
0.595,0.595
0.595,0.595
0.595,0.595
0.595,0.595
0.595,0.595
x595,0.595
0.x9,0.595
0.x95,0.595
0.595,0.595
x595,0.595
0.59,0.59
0.595,0.595
0.x95,0.595
0.595,0.595
0.x95,0.595
0.x95,0.595
0.595,0.595
0.59,0.59
0.x9,0.59
0.59,0.59
x995,0.59
0.595,0.595
0.x95,0.595
x595,0.595
0.x9x,0.595
0.x9x,0.595
0.x95,0.595
x595,0.595
0.59,0.59
0.x95,0.59
0.x95,0.59
0.x95,0.59
0.x95,0.59
0.x95,0.59
0.595,0.595
0.x95,0.595
0.x9,0.595
0.59,0.59
0.x9,0.59
0.x9,0.59
0.x9,0.59
x59,0.59
0.59,0.59
0.x9,0.59
0.x9,0.59
0.x9,0.59
0.x9,0.59
0.x9,0.59
0.x9,0.59
0.x9,0.59
0.59,0.59
0.x9,0.59
099,0.99
0.x9,0.99
0.x9,0.99
0.59,0.59
0.99,0.99
0.x9,0.99
0.x9,0.99
0.x9,0.99
0.59,0.59
0.x9,0.59
0.x9,0.59
0.59,0.59
0.59,0.59
0.x9,0.59
0.x9,0.59
0.x9,0.59
0.59,0.59
0.595,0.595
0.995,0.995
0.595,0.595
0.x9,0.595
0.x9,0.595
0.59,0.59
0.x9,0.59
0.59,0.59
0.x9,0.59
0.x9,0.59
0.x9,0.59
0.x9,0.59
0.x9,0.59
0.x9,0.59
0.59,0.59
099,0.99
0.x9,0.99
0.59,0.59
0.59,0.59
0.99,0.99
0.x9,0.99
0.x9,0.99
0.x9,0.99
0.x9,0.99
0.x9,0.99
0.x9,0.99
0.x95,0.99
0.x95,0.99
0.x95,0.99
x595,0.99
0.x95,0.99
0.x95,0.99
0.59,0.59
099,0.99
0.x9,0.99
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
